Time [s],lsm6dsv16x_acc_x [g],lsm6dsv16x_acc_y [g],lsm6dsv16x_acc_z [g],lsm6dsv16x_gyro_x [dps],lsm6dsv16x_gyro_y [dps],lsm6dsv16x_gyro_z [dps]
0.087491,-0.007320,-0.009760,1.008208,0.000000,0.000000,-0.560000
0.087618,-0.010736,-0.006344,1.011136,0.000000,0.140000,-0.560000
0.087744,-0.009760,-0.017080,1.007232,0.000000,0.140000,-0.560000
0.087871,-0.010248,-0.012200,1.007232,0.000000,0.140000,-0.560000
0.087998,-0.009760,-0.010736,1.007720,0.000000,0.140000,-0.700000
0.088125,-0.009760,-0.017568,1.007232,0.000000,0.140000,-0.700000
0.088252,-0.008296,-0.010736,1.009672,0.000000,0.000000,-0.840000
0.088379,-0.008296,-0.007320,1.010160,0.000000,0.000000,-0.840000
0.088506,-0.011712,-0.014152,1.010648,0.000000,-0.140000,-0.700000
0.088632,-0.007320,-0.015128,1.011624,0.000000,-0.140000,-0.700000
0.088759,-0.010736,-0.009760,1.014552,0.140000,-0.140000,-0.700000
0.088886,-0.007320,-0.008784,1.010160,0.140000,0.000000,-0.560000
0.089013,-0.004392,-0.007808,1.009184,0.280000,0.000000,-0.700000
0.089140,-0.011712,-0.013664,1.008208,0.280000,0.000000,-0.700000
0.089267,-0.013664,-0.011224,1.006744,0.280000,0.000000,-0.700000
0.089394,-0.013176,-0.010248,1.008696,0.280000,0.000000,-0.700000
0.089521,-0.007320,-0.013176,1.010160,0.140000,0.000000,-0.700000
0.089647,-0.007320,-0.011712,1.007720,0.000000,-0.140000,-0.700000
0.089774,-0.015616,-0.010736,1.004792,0.000000,-0.140000,-0.700000
0.089901,-0.011712,-0.007808,1.010160,0.000000,-0.140000,-0.560000
0.090028,-0.007808,-0.005856,1.006256,0.000000,0.000000,-0.560000
0.090155,-0.010736,-0.007320,1.009184,0.000000,0.000000,-0.560000
0.090282,-0.008784,-0.009272,1.017968,0.140000,0.000000,-0.700000
0.090409,-0.009760,-0.007320,1.007720,0.140000,0.000000,-0.840000
0.090535,-0.008296,-0.005368,1.009184,0.280000,0.000000,-0.840000
0.090662,-0.008784,-0.009272,1.009672,0.280000,0.000000,-0.980000
0.090789,-0.012200,-0.009272,1.010648,0.280000,0.000000,-0.980000
0.090916,-0.013176,-0.009272,1.016016,0.140000,0.000000,-0.840000
0.091043,-0.005856,-0.008784,1.011136,0.000000,-0.140000,-0.700000
0.091170,-0.003416,-0.006832,1.011136,0.000000,-0.140000,-0.560000
0.091297,-0.009272,-0.012200,1.013088,-0.140000,-0.140000,-0.560000
0.091423,-0.006344,-0.010248,1.011624,-0.140000,0.000000,-0.560000
0.091550,-0.009272,-0.008296,1.011136,0.000000,0.000000,-0.560000
0.091677,-0.011712,-0.009760,1.011136,0.000000,0.000000,-0.560000
0.091804,-0.013176,-0.009272,1.009184,0.140000,0.140000,-0.560000
0.091931,-0.007808,-0.014152,1.011136,0.140000,0.140000,-0.700000
0.092058,-0.005856,-0.014640,1.010160,0.000000,0.140000,-0.700000
0.092185,-0.011224,-0.011224,1.006744,0.000000,0.140000,-0.700000
0.092312,-0.008296,-0.010736,1.007232,0.000000,0.140000,-0.560000
0.092438,-0.011224,-0.009760,1.007232,0.000000,0.140000,-0.560000
0.092565,-0.012688,-0.009272,1.012112,0.000000,0.140000,-0.560000
0.092692,-0.008296,-0.013176,1.008208,0.140000,0.140000,-0.560000
0.092819,-0.009272,-0.010736,1.002352,0.140000,0.140000,-0.560000
0.092946,-0.013664,-0.006344,1.008696,0.140000,0.140000,-0.700000
0.093073,-0.004880,-0.009272,1.013576,0.140000,0.140000,-0.700000
0.093200,-0.001464,-0.011224,1.010648,0.000000,0.140000,-0.700000
0.093326,-0.010736,-0.011224,1.008696,0.000000,0.140000,-0.700000
0.093453,-0.008784,-0.010736,1.011624,0.000000,0.140000,-0.700000
0.093580,-0.005368,-0.007808,1.005280,0.000000,0.140000,-0.560000
0.093707,-0.013176,-0.009760,1.009672,0.000000,0.140000,-0.420000
0.093834,-0.010736,-0.011712,1.011624,0.000000,0.140000,-0.420000
0.093961,-0.005856,-0.009272,1.004792,0.000000,0.140000,-0.420000
0.094088,-0.007320,-0.006832,1.009672,0.000000,0.000000,-0.420000
0.094215,-0.003904,-0.008784,1.009672,0.000000,0.000000,-0.560000
0.094341,-0.006344,-0.012200,1.010648,0.000000,0.140000,-0.560000
0.094468,-0.003416,-0.009272,1.014552,0.000000,0.140000,-0.560000
0.094595,-0.005368,-0.006344,1.012112,0.000000,0.140000,-0.560000
0.094722,-0.006832,-0.011224,1.009184,0.000000,0.280000,-0.560000
0.094849,-0.008296,-0.010248,1.007232,0.000000,0.280000,-0.560000
0.094976,-0.011712,-0.007808,1.009672,0.000000,0.280000,-0.560000
0.095103,-0.010736,-0.013664,1.009184,0.000000,0.140000,-0.560000
0.095229,-0.010248,-0.009760,1.007232,0.000000,0.140000,-0.560000
0.095356,-0.009760,-0.008296,1.008696,0.000000,0.000000,-0.700000
0.095483,-0.011712,-0.010248,1.011136,0.000000,0.000000,-0.700000
0.095610,-0.008296,-0.010248,1.007720,0.000000,0.000000,-0.700000
0.095737,-0.006832,-0.011224,1.006744,0.000000,0.000000,-0.700000
0.095864,-0.006832,-0.009760,1.010648,0.000000,0.140000,-0.700000
0.095991,-0.006832,-0.008296,1.007232,0.000000,0.140000,-0.700000
0.096117,-0.006832,-0.009272,1.008696,0.000000,0.280000,-0.700000
0.096244,-0.005856,-0.008296,1.011624,0.000000,0.280000,-0.700000
0.096371,-0.007320,-0.007320,1.009672,0.000000,0.280000,-0.700000
0.096498,-0.009760,-0.012200,1.011136,0.000000,0.280000,-0.700000
0.096625,-0.003904,-0.012200,1.009184,0.140000,0.280000,-0.560000
0.096752,-0.006832,-0.009272,1.007232,0.140000,0.280000,-0.560000
0.096879,-0.005856,-0.013664,1.013576,0.280000,0.280000,-0.560000
0.097006,-0.005368,-0.010248,1.010648,0.280000,0.280000,-0.700000
0.097132,-0.013176,-0.008784,1.011624,0.280000,0.140000,-0.700000
0.097259,-0.008296,-0.013664,1.008208,0.280000,0.140000,-0.700000
0.097386,-0.010736,-0.011224,1.010160,0.140000,0.140000,-0.840000
0.097513,-0.008296,-0.010736,1.008696,0.140000,0.000000,-0.840000
0.097640,-0.007808,-0.009760,1.007720,0.140000,0.000000,-0.840000
0.097767,-0.011224,-0.012200,1.012600,0.140000,0.000000,-0.700000
0.097894,-0.001464,-0.012200,1.008208,0.000000,-0.140000,-0.700000
0.098020,-0.004880,-0.008784,1.011136,0.000000,0.000000,-0.700000
0.098147,-0.013176,-0.013176,1.011624,0.000000,0.000000,-0.560000
0.098274,-0.009760,-0.009760,1.014552,-0.140000,0.000000,-0.560000
0.098401,-0.009272,-0.011224,1.014552,-0.140000,0.000000,-0.560000
0.098528,-0.006344,-0.015128,1.007720,-0.140000,0.000000,-0.560000
0.098655,-0.010736,-0.013176,1.008208,-0.140000,0.000000,-0.560000
0.098782,-0.011224,-0.013176,1.010160,0.000000,0.000000,-0.700000
0.098909,-0.011224,-0.011224,1.006744,0.000000,0.000000,-0.700000
0.099035,-0.012200,-0.010736,1.010160,0.140000,0.000000,-0.700000
0.099162,-0.005856,-0.010248,1.010648,0.140000,0.000000,-0.700000
0.099289,-0.006344,-0.011224,1.008696,0.140000,-0.140000,-0.700000
0.099416,-0.010248,-0.015128,1.008208,0.140000,-0.140000,-0.700000
0.099543,-0.011224,-0.009272,1.006744,0.140000,-0.140000,-0.700000
0.099670,-0.009760,-0.003904,1.012600,0.140000,-0.140000,-0.700000
0.099797,-0.005368,-0.012200,1.015528,0.000000,-0.140000,-0.700000
0.099923,-0.005856,-0.013664,1.012600,0.000000,-0.280000,-0.700000
0.100050,-0.008296,-0.009760,1.012112,-0.140000,-0.280000,-0.700000
